category,id,sku,name,url_key,price,regular_price,image
Detergents & Laundry,28872,6223000231586,Clorel Rose Color Stain Remover - 1 Liter,clorel-rose-color-stain-remover-1-liter,38.75,38.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000231586.jpg
Detergents & Laundry,108308,6223000234761,Clorel Bleach - 1 Liter + Clorel 2 in 1 Lavender Bleach + Clorel 4 in 1 Lemon Bleach + Clorel Color Stain Remover - 535 ml,clorel-bleach-1-liter-clorel-2-in-1-lavender-bleach-clorel-4-in-1-lemon-bleach-clorel-color-stain-remover-535-ml,76.45,76.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000234761_1.jpg
Detergents & Laundry,39684,6225000106499,Cleano White Bleach - 950 ml,cleano-white-bleach-950-ml,21.95,21.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000106499.jpg
Detergents & Laundry,50610,6225000098336,Cleano Color Stain Remover - 950 ml,cleano-color-stain-remover-950-ml,33.75,33.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000098336.jpg
Detergents & Laundry,30588,6225000068162,Cleano Ink Remover For Clothes - 75 ml,cleano-ink-remover-for-clothes-75-ml,27.95,27.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000068162_copy.jpg
Detergents & Laundry,61206,6224007749197,Cleano Stain Remover - 30 g,cleano-stain-remover-30-g,7.25,7.25,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007749197.jpg
Detergents & Laundry,69342,6225000068179,Cleano Grease & Fat Remover from Clothes - 75 ml,cleano-grease-and-fat-remover-from-clothes-75-ml,27.95,27.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000068179.jpg
Detergents & Laundry,50619,6225000068186,Cleano Rust Remover off Clothes - 75 ml,cleano-rust-remover-off-clothes-75-ml,27.95,27.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000068186.jpg
Detergents & Laundry,4451539,6221155155863,"Comfort Orange Flowers & Aloe Vera Fabric Softener, 1 L - Discount%",comfort-orange-flowers-and-aloe-vera-fabric-softener-1-l-discount,87.95,102.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221155155863.jpg
Detergents & Laundry,4451545,6221155155900,"Comfort Spring Dew Fabric Softener, 1 L - Discount%",comfort-spring-dew-fabric-softener-1-l-discount,87.95,102.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221155155900.jpg
Detergents & Laundry,4451542,6221155155887,"Comfort Flora Soft Fabric Softener, 1 L - Discount%",comfort-flora-soft-fabric-softener-1-l-discount,87.95,102.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221155155887.jpg
Detergents & Laundry,7467152,6221143100240,"Persil Automatic Powder Detergent, Rose - 5kg + Free Automatic Powder Detergent - 800 g",persil-automatic-powder-detergent-rose-5kg-free-automatic-powder-detergent-800-g,343.95,343.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143100240.jpg
Detergents & Laundry,6994945,8700216633420,"Ariel Automatic Powder Detergent, Downy - 2.5 kg + Free 400 g",ariel-automatic-powder-detergent-downy-2-5-kg-free-400-g,239.95,239.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/7/8700216633420.jpg
Detergents & Laundry,6994942,8700216633147,"Ariel Automatic Powder Detergent, Lavender - 2.5 kg + Free 400 g",ariel-automatic-powder-detergent-lavender-2-5-kg-free-400-g,239.95,239.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/7/8700216633147.jpg
Detergents & Laundry,6797197,8700216762106,"Tide Automatic Powder Detergent, Downy - 4.5 kg + Free 500 g ",tide-automatic-powder-detergent-downy-4-5-kg-free-500-g,302.45,302.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/7/8700216762106_1_.jpg
Detergents & Laundry,5016213,6222048702423,"Vanish Stain Liquid Remover for White Clothes, 900 ml, Discount % - Pack of 2",vanish-stain-liquid-remover-for-white-clothes-900-ml-discount-pack-of-2,499.9,709.9,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222048702423_2.jpg
Detergents & Laundry,5328818,6222048702416,"Vanish Stain Remover For White Clothes, 900 ml - Pack of 3 - Discount%",vanish-stain-remover-for-white-clothes-900-ml-pack-of-3-discount,689.95,689.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222048702416.jpg
Detergents & Laundry,5441198,6221143098318,Persil Automatic Powder Detergent with Rose Scent - 6 kg,persil-automatic-powder-detergent-with-rose-scent-6-kg,385.75,385.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143098318.jpg
Detergents & Laundry,1756300,6221152041497,"Clorox Household Cleaner with Sea Breeze Scent, 3 L - Discount%",clorox-household-cleaner-with-sea-breeze-scent-3-l-discount,116.75,116.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221152041497_copy.jpg
Detergents & Laundry,3504460,6223006123021,"Oxi Automatic Powder Detergent, Fine Fragrance - 2.5 kg",oxi-automatic-powder-detergent-fine-fragrance-2-5-kg,198.45,198.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223006123021.jpg
Detergents & Laundry,252756,8006540845332,"Ariel Automatic Powder Detergent, Original - 2.9 kg",ariel-automatic-powder-detergent-original-2-9-kg,239.95,239.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8006540845332_ccopy.jpg
Detergents & Laundry,4458334,6223002555468,Oxi Automatic Powder Detergent with Lavender Scent - 4 kg,oxi-automatic-powder-detergent-with-lavender-scent-4-kg,292.95,292.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223002555468.jpg
Detergents & Laundry,79191,6223002557387,"Oxi Automatic Powder 2 in 1 Detergent, Spring Fragrance - 2.5 kg",oxi-automatic-powder-2-in-1-detergent-spring-fragrance-2-5-kg,198.45,198.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223002557387_copy.jpg
Detergents & Laundry,283590,6223002556519,Oxi Brite 2 in 1 Powder Detergent - 4 kg,oxi-brite-2-in-1-powder-detergent-4-kg,292.95,292.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223002556519.jpg
Detergents & Laundry,2014429,6223002557202,"Oxi Bright Automatic Powder Detergent, Oriental - 4 kg",oxi-bright-automatic-powder-detergent-oriental-4-kg,292.95,292.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223002557202_copy.jpg
Detergents & Laundry,578920,6221143098295,"Persil Automatic Powder Detergent, Lavender - 6 kg",persil-automatic-powder-detergent-lavender-6-kg,385.75,385.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143098295_copy.jpg
Detergents & Laundry,578923,6221143098332,"Persil Automatic Powder Detergent, Deep Clean - 6 kg",persil-automatic-powder-detergent-deep-clean-6-kg,385.75,385.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/m/i/microsoftteams-image_38_.png
Detergents & Laundry,698615,6221143099216,"Persil Automatic Powder Detergent, Rose - 4 kg",persil-automatic-powder-detergent-rose-4-kg,276.95,276.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143099216_copy.jpg
Detergents & Laundry,1185069,6221143099193,"Persil Automatic Powder Detergent, Lavender - 4 kg",persil-automatic-powder-detergent-lavender-4-kg,276.95,276.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143099193.jpg
Detergents & Laundry,207176,6221143091302,"Persil Automatic Powder Detergent, White - 8 kg",persil-automatic-powder-detergent-white-8-kg,459.45,459.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221143091302_1.jpg
Detergents & Laundry,170415,8001090343178,"Tide Automatic Powder Detergent, Lavender - 7 kg",tide-automatic-powder-detergent-lavender-7-kg,432.95,432.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8001090343178.png
Detergents & Laundry,177063,8001090342294,"Tide Automatic Powder Detergent, Lavender - 2.5 kg",tide-automatic-powder-detergent-lavender-2-5-kg,210.45,210.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8001090342294_coppy.jpg
Detergents & Laundry,104048,4008455554815,Dr. Beckmann 2 in 1 Black & Fibre Refresh Sheets - 10 Sheets,dr-beckmann-2-in-1-black-and-fibre-refresh-sheets-10-sheets,359.95,359.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4008455554815.jpg
Detergents & Laundry,29130,5010287445055,"Dr.Beckmann Glowhite Super Whitener, 40 g - Pack of 4",dr-beckmann-glowhite-super-whitener-40-g-pack-of-4,236.45,236.45,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/0/5010287445055.jpg
Detergents & Laundry,37185,6223005870773,Vanish Oxi Action Liquid Stain Remover for White Clothes - 900 ml,vanish-oxi-action-liquid-stain-remover-for-white-clothes-900-ml,354.95,354.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223005870773.jpg
Detergents & Laundry,180360,6223005878359,"Vanish Color Liquid Stain Remover, 900 ml - 2 Pieces",vanish-color-liquid-stain-remover-900-ml-2-pieces,541.75,541.75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223005878359_copy.jpg
Detergents & Laundry,2477501,6221152989584,"Clorox Liquid Bleach - 950ml + Clorox Liquid Bleach Refill, 1kg - Pack of 2",clorox-liquid-bleach-950ml-clorox-liquid-bleach-refill-1kg-pack-of-2,59.95,59.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221152989584_copy.jpg
Detergents & Laundry,262710,6221152989324,Clorox Color Stain Remover - 950 ml + Clorox Lemon Bleach Gel Cleaner - 750 ml,clorox-color-stain-remover-950-ml-clorox-lemon-bleach-gel-cleaner-750-ml,96.95,96.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221152989324_copy_1.jpg
Detergents & Laundry,178500,6221152989560,Clorox White Bleach - 950 ml + Clorox White Bleach Bag - 1 Liter,clorox-white-bleach-950-ml-clorox-white-bleach-bag-1-liter,39.95,39.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221152989560_copy.jpg
Cleaning Supplies,8946542,6959125793660,Kleaner Tamima Soft Floor Mop - 27 cm,kleaner-tamima-soft-floor-mop-27-cm,799,799,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125793660.jpg
Cleaning Supplies,8929884,6959125753008,"Kleaner Microfibre Cloths, 35×35 cm - Pack of 10",kleaner-microfibre-cloths-35x35-cm-pack-of-10,555,555,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125753008.jpg
Cleaning Supplies,8929653,4023103158344,Vileda SuperMocio 3 Action Mop & Bucket Set,vileda-supermocio-3-action-mop-bucket-set,1349,1349,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4023103158344.jpg
Cleaning Supplies,88971,6221236993599,Mintra Nylon Cleaning Cloth - 30*30 cm,منترا-فوطة-تنظيف-نايلون-3030-6221236993599,31.5,31.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221236993599.jpg
Cleaning Supplies,8922623,8695122003316,Titiz Softon Sink & Dish Brush,titiz-softon-sink-and-dish-brush,115,115,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122003316.jpg
Cleaning Supplies,8922620,8695122001107,Titiz Brush with Liquid Soap Dispenser - 36GCL-TP-110,titiz-brush-with-liquid-soap-dispenser-36gcl-tp-110,150,150,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122001107.jpg
Cleaning Supplies,8922557,6959125750458,Kleaner Tile Brush - GSD008,kleaner-tile-brush-gsd008,89,89,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125750458.jpg
Cleaning Supplies,8922479,5903355009818,York Salsa Flat Mop Refill - Pink,york-salsa-flat-mop-refill-pink,185,185,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/9/5903355009818.jpg
Cleaning Supplies,8917016,5903355126577,York Toilet Brush - White,يورك-ط-فرشاة-للمراحيض-ابيض,139,139,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/9/5903355126577.jpg
Cleaning Supplies,8875242,6959125750939,Kleaner Cleaning Sponge,kleaner-cleaning-sponge,134,134,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125750939.jpg
Cleaning Supplies,8874264,4023103240834,Vileda Actifiber Soft Microfiber Cloth - Pink,vileda-actifiber-soft-microfiber-cloth-pink,99,99,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4023103240834.jpg
Cleaning Supplies,8874261,4023103235366,Vileda Food Safe Disposable Gloves - Pack of 40,vileda-food-safe-disposable-gloves-pack-of-40,275,275,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4023103235366.jpg
Cleaning Supplies,8874411,4023103143616,Vileda Floor Cleaning Mop Head - Red,vileda-floor-cleaning-mop-head-red,499,499,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4023103143616.jpg
Cleaning Supplies,8660460,4003790000126,Vileda Premium Floor Mop - 1 Piece,vileda-premium-floor-mop-1-piece,149,149,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4003790000126_ff.jpg
Cleaning Supplies,46104,6223004623127,Orist 2*1 Bucket with Mop and Squeeze,orist-bucket-with-mop-and-squeezer-2x1,1349,1349,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223004623127.jpg
Cleaning Supplies,8418407,8695122008526,Titiz Cotton Mop with Twisted Threads - Assorted Colors,titiz-cotton-mop-with-twisted-threads-assorted-colors,119,179,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122008526.jpg
Cleaning Supplies,8418404,8695122005402,Titiz Glass Wiper with Handle - Assorted Colors,titiz-glass-wiper-with-handle-assorted-colors,85,85,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122005402.jpg
Cleaning Supplies,8418401,8695122002210,"Titiz Dustpan with Brush Set, Large - Assorted Colors",titiz-dustpan-with-brush-set-large-assorted-colors,135,185,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122002210.jpg
Cleaning Supplies,8418398,8695122001701,"Titiz Window Glass Wiper, 30cm - Assorted Colors",titiz-window-glass-wiper-30cm-assorted-colors,89,89,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122001701.jpg
Cleaning Supplies,8418395,8695122001442,Titiz Crystal Toilet Brush Set - Assorted Colors,titiz-crystal-toilet-brush-set-assorted-colors,135,195,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122001442.jpg
Cleaning Supplies,8242977,6224008832003,"Easy Use Super Sponge Cellulose, Pack of 3 - Discount%",easy-use-super-sponge-cellulose-pack-of-3-discount,165,165,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224008832003.jpg
Cleaning Supplies,8144876,8695122005563,"Titiz Floor Mop Spare Head with Silicone, 55 cm - Assorted Colors",titiz-floor-mop-spare-head-with-silicone-55-cm-assorted-colors,210,210,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122005563.jpg
Cleaning Supplies,8144873,8695122001770,"Titiz Floor Mop Spare Head with Rubber, 55 cm - Assorted Colors",titiz-floor-mop-spare-head-with-rubber-55-cm-assorted-colors,199,199,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/6/8695122001770.jpg
Cleaning Supplies,7470290,6959125751240,Kleaner Microfiber Cleaning Mop,kleaner-microfiber-cleaning-mop,520,520,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125751240.jpg
Cleaning Supplies,7470293,6959125752698,Kleaner Spray Floor Mop - 700 ml,kleaner-spray-floor-mop-700-ml,1140,1140,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125752698.jpg
Cleaning Supplies,7470299,6959125752940,Kleaner Cleaning Bucket with Stainless Squeezer,kleaner-cleaning-bucket-with-stainless-squeezer,1475,1475,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125752940.jpg
Cleaning Supplies,7470287,6959125750892,Kleaner Cleaning Bucket with Barque Mop ,kleaner-cleaning-bucket-with-barque-mop,1299,1299,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125750892.jpg
Cleaning Supplies,7470284,6959125750885,Kleaner Cleaning Bucket with Squeezer & Mop - GST002,kleaner-cleaning-bucket-with-squeezer-and-mop-gst002,1699,1699,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6959125750885.jpg
Cleaning Supplies,73728,8003653008203,"Tonkita Mop with Handle, 33 cm - TK853",tonkita-mop-with-handle-33-cm-tk853,365,365,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8003653008203_1.jpg
