 اسم السوبر ماركت	فترة سريان العرض	الفرع / الموقع	تاريخ تعديل ملف الفلاير	الفئة	اسم العلامة التجارية	اسم المنتج (الأساسي)	الاسم بالعربية	العبارة الترويجية	الوحدة	السعر الأصلي	السعر الحالي	الخصم %	العملة	قيود العرض	اسم ملف الفلاير	اسم المجلد الفرعي	الاحداثيات	الموثوقية	السعر المحسوب	solution_key	end_date	status	standard_supermarket_name	clean_name	matched_sku	matched_image	matched_name	matched_price	match_score	confidence	needs_review	match_method
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Virgilio	Virgilio Mascarpone	فيرجيللو ماسكربون ٥٠٠ جم	HOT OFFER الفئة أطعمة -الألبان ومنتجاتها		390	350	10	EGP		page_5.jpg	flyer_9835	[440, 425, 586, 637]	0.98	351	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	virilio mascarpone	8006663006931	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8006663006931.jpg	Virgilio Mascarpone - 500 g	350	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Abou El Walad	Abou El Walad Triangle Cheese	ابو الولد جبنة مثلثات ٣٢ ق	HOT OFFER الفئة أطعمة -الألبان ومنتجاتها		153	137.95	9	EGP		page_5.jpg	flyer_9835	[640, 361, 769, 637]	0.97	137.7	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	abou el walad trianle cheese	3037381207163	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/3/0/3037381207163.jpg	Abu El-Walad Triangle Cheese - 40 Pieces	135	97.09677419	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Pinar	Pinar Turkish Labneh	بينار لبنة تركي ٣٧٠ جم	HOT OFFER الفئة أطعمة -الألبان ومنتجاتها		200	149.95	25	EGP		page_5.jpg	flyer_9835	[640, 664, 769, 939]	0.97	150	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	pinar turkish labneh	2000192000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000192000000_copy.jpg	Pinar Plain Labneh	355.8	73.68421053	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Almarai	Almarai Greek Yogurt with Fruit	المراعي زبادي يوناني فاكهة ١٧٠ جم	الفئة أطعمة -الألبان ومنتجاتها		47.95	39.95	16	EGP		page_5.jpg	flyer_9835	[790, 62, 970, 330]	0.97	39.7985	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	almarai reek yourt fruit	6223007522243	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/7/170gm2-copy-3.jpg	Almarai Greek Yogurt, 0 Fat - 170 g	37.95	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Erman	Erman Pistachio Protein Drink	ايرمان مشروب بروتين فستق ٣٣٠ مل	الفئة أطعمة -الألبان ومنتجاتها		119.95	94.95	20	EGP		page_5.jpg	flyer_9835	[790, 458, 970, 637]	0.97	94.7605	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	erman pistachio protein drink	4002971341607	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/4/0/4002971341607.jpg	Ehrmann Protein Drink with Pistachio - 330 ml	94.95	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Philadelphia	Philadelphia Original Cream Cheese	فيلادلفيا جبنة طبيعي ١٨٠ جم	HOT OFFER الفئة أطعمة -الألبان ومنتجاتها		280	230	17	EGP		page_5.jpg	flyer_9835	[440, 664, 586, 939]	0.98	229.6	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	philadelphia oriinal cream cheese	7622210624840	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7622210624840.jpg	Philadelphia Original Cheese - 180 g	230	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:35	أطعمة -الألبان ومنتجاتها	Kiri	Kiri Cream Labneh	كيري لبنة كريمي ٢٥٠ جم	الفئة أطعمة -الألبان ومنتجاتها		85	69.95	17	EGP		page_5.jpg	flyer_9835	[640, 79, 769, 330]	0.97	69.7	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	kiri cream labneh	3073780984515	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/3/0/3073780984515_1_1.jpg	Kiri Creamy Labneh - 350 gm	169.95	91.89189189	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Beef Luncheon Pastirma Pieces	لانشون بقري قطع بسطرمه 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		72.95	0	EGP		page_6.jpg	flyer_9835	[286, 800, 525, 923]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	beef luncheon pastirma pieces	2000289000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000289000000_copy_1.jpg	Rich Beef Luncheon with Meat Pieces	285.8	77.96610169	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Smoked Beef	لحم بقري مدخن 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		112.45	0	EGP		page_6.jpg	flyer_9835	[533, 800, 772, 923]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	beef	2000748000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000748115576_copy.jpg	Beef Tail	525	61.53846154	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Beef Luncheon Plain	لانشون بقري ساده 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		58.95	0	EGP		page_6.jpg	flyer_9835	[39, 800, 278, 923]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	beef luncheon plain	2000483000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000483000000_thumbnail.jpg	Rich Beef Luncheon	257.8	81.08108108	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Smoked Turkey/Chicken Breasts	صدور رومي/دجاج مدخنه 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		92.95	0	EGP		page_6.jpg	flyer_9835	[780, 800, 1019, 923]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	turkey chicken breasts	2000729000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000729000000.jpg	Chicken Breasts	312	81.08108108	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Roast Beef / Tripanco	روست بيف/ تريبانكو 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		217.95	0	EGP		page_6.jpg	flyer_9835	[533, 639, 772, 762]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	roast beef tripanco	2005446000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2005438039422_copy_copy.jpg	Taste Pure Smoked Beef Terbanico	871.8	72.72727273	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Vacuum Pastirma	بسطرمه فاكيوم 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		202.45	0	EGP		page_6.jpg	flyer_9835	[286, 639, 525, 762]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	pastirma	611111110153	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/1/611111110153.jpg	Tabarak Fresh Peas - 300 g	57.95	60	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Smoked Beef Bacon	بيف بيكون مدخن 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		164.95	0	EGP		page_6.jpg	flyer_9835	[39, 639, 278, 762]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	beef bacon	2000899000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000899000000_newwww_imagee.jpg	Rich Smoked Beef Bacon	749.8	80	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:36	أطعمة -لحوم مصنعة وأجبان	Taste	Turkey Fillets Plain/Paprika	فصوص رومي ساده/بابريكا 250جم	الفئة أطعمة -لحوم مصنعة وأجبان	250 جم		167.95	0	EGP		page_6.jpg	flyer_9835	[780, 639, 1019, 762]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	turkey s plain paprika	6224007280195	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007280195.jpg	Sea Star Sardines Paprika - 415 g	131.45	68.08510638	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة مجمدة	أورينت	Orient Mombar	أورينت ممبار ٤٥٠ جم	الفئة أطعمة مجمدة		139.95	117.75	15	EGP		page_7.jpg	flyer_9835	[740, 672, 984, 938]	0.95	117.558	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	orient mombar	6224001089077	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224001089077_neww_image.jpg	Orient Mombar - 450 g	117.75	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة -فراخ وطيور	أطياب	Atayeb Chicken Crunchy Pane	أطياب صدور بانيه ١ كجم (عادي - حار)	الفئة أطعمة -فراخ وطيور		332.45	269.95	18	EGP		page_7.jpg	flyer_9835	[470, 360, 714, 638]	0.95	269.2845	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	atayeb chicken crunchy pane	6224000625498	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224000625498_new.jpg	Atyab Crispy Chicken Pane - 400 g	123.45	80.76923077	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة مجمدة	السنبلة	Sunbulah Molokhia	السنبلة ملوخية ٤٠٠ جم	الفئة أطعمة مجمدة		21.95	18.75	14	EGP		page_7.jpg	flyer_9835	[740, 360, 984, 638]	0.95	18.6575	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	sunbulah molokhia	6281073150869	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6281073150869_1.jpg	Sunbulah Molokhia - 400 g	18.75	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة مجمدة	Hot & Crispy	Hot & Crispy Sweet Potato	هوت اند كرسبي بطاطا حلوة ١ كجم	الفئة أطعمة مجمدة			114.45	0	EGP		page_7.jpg	flyer_9835	[740, 204, 984, 399]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	hot crispy sweet potato	5283000516251	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/2/5283000516251_1.jpg	Hot & Crispy Sweet Potato - 1 kg	114.45	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة -فراخ وطيور	تمري	Tamri Chicken Strips	تمري ستريبس ١ كجم (عادي - حار)	الفئة أطعمة -فراخ وطيور		344.45	289.95	15	EGP		page_7.jpg	flyer_9835	[200, 204, 444, 399]	0.95	289.338	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	tamri chicken strips	2003863000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2003863103435_copy.jpg	Chicken Strips	390	82.35294118	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة مجمدة	أطياب	Atayeb Beef Burger	أطياب بيف برجر ٢٠ ق كجم	الفئة أطعمة مجمدة		313.25	244.45	21	EGP		page_7.jpg	flyer_9835	[470, 204, 714, 399]	0.95	244.335	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	atayeb beef burer	6224007330265	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007330265_thumbnail.jpg	Atyab Beef Burger - 16 Pieces	259.95	79	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة مجمدة	يا بلاش	Veal Frozen Liver	بتلو كبدة مجمدة ١ كجم	الفئة أطعمة مجمدة			239.95	0	EGP		page_7.jpg	flyer_9835	[200, 360, 444, 638]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	veal frozen liver	2000771000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/l/i/liver-isolated-on-white-backgrou-removebg-preview.png	Frozen Veal Livers	219.95	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:37	أطعمة -فراخ وطيور	العابد	El Abed Frozen Duck	العابد بط مجمد ١ كجم	الفئة أطعمة -فراخ وطيور			119.95	0	EGP		page_7.jpg	flyer_9835	[200, 672, 444, 938]	0.95		9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	el abed frozen duck	2000294000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000294000000.jpg	El Abed Frozen Duck	119.95	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة - أسماك	Mido	Smoked Salmon	ميدو سالمون مدخن	الفئة أطعمة - أسماك		479.95	409.95	14	EGP		page_8.jpg	flyer_9835	[196, 222, 460, 460]	High	407.9575	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	salmon	154851	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/154851_new_sticker.jpg	Smoked Almond - 250 g	240	83.33333333	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة - أسماك	Saudi	Smoked Salmon	سعودي سالمون مدخن	الفئة أطعمة - أسماك		704.9	599.95	14	EGP		page_8.jpg	flyer_9835	[358, 222, 622, 460]	High	599.165	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	salmon	154851	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/154851_new_sticker.jpg	Smoked Almond - 250 g	240	83.33333333	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة - أسماك	Saudi	Salmon Fillet	سعودي سالمون فيلية	الفئة أطعمة - أسماك		599.95	499.95	16	EGP		page_8.jpg	flyer_9835	[640, 222, 904, 460]	High	497.9585	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	salmon	154851	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/1/5/154851_new_sticker.jpg	Smoked Almond - 250 g	240	83.33333333	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة مجمدة	Sunbulah	Puff Pastry Sheets	السنبلة رقائق بف بيستري	الفئة أطعمة مجمدة		124.95	104.95	16	EGP		page_8.jpg	flyer_9835	[196, 468, 460, 706]	High	104.958	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	puff pastry sheets	6281073121906	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6281073121906.png	Walima Puff Pastry Sheets - 400 g	87.75	87.72093023	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة مجمدة	Snickers, Bounty, Mars	Ice Cream Bar	ايس كريم بار ٤ق	HOT OFFER الفئة أطعمة مجمدة		440	294.95	32	EGP		page_8.jpg	flyer_9835	[196, 714, 460, 952]	High	294.8	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	ice cream bar	6222020805135	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222020805135_cadbury_vanilla_cone_110ml.jpg	Cadbury Ice Cream Cone - 110 ml	34.95	68.57142857	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة - أسماك	SeaCube	Breaded Shrimp	سي كيوب جمبري جاهز على القلي	عادي - حار الفئة أطعمة - أسماك		444.95	399.95	10	EGP		page_8.jpg	flyer_9835	[640, 468, 904, 706]	High	400.455	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	breaded shrimp	2004172000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2004172000000_newww.jpg	Abo Elseed Vacuumed Smoked Herring	195	52.94117647	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة مجمدة	Sunbulah	Pizza Crust	السنبلة قواعد بيتزا	3 قطع صغيرة أو 3 قطع وسط الفئة أطعمة مجمدة		157.75	132.45	16	EGP		page_8.jpg	flyer_9835	[640, 714, 904, 952]	High	132.51	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	pizza crust	6224009812998	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224009812998.png	Romana Pizza Crust - 600 g	129.95	85.86206897	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة - أسماك	Bahary	Small Shrimp Meat	بحري جمبري لحم صغير	الفئة أطعمة - أسماك		471.95	429.95	8	EGP		page_8.jpg	flyer_9835	[358, 468, 622, 706]	High	429.4745	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	small shrimp meat	2000828000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2000828000000.jpg	Mearge Fish Small	284.95	60.60606061	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:38	أطعمة مجمدة	Mega	Mega Ice Cream	ميجا ايس كريم انواع	3+1 Free الفئة أطعمة مجمدة		80	59.85	25	EGP		page_8.jpg	flyer_9835	[358, 714, 622, 952]	High	60	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mea ice cream	6970865850468	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/9/6970865850468_2.jpg	Mango Ice Cream - 75 g	179.95	88.88888889	Good	FALSE	auto
